date,ts,source,value,target,coin
2019-2-26,2019-02-26T14:42:57.000Z,0xd2fbab0af98355e472f3c45b70d85f9557f23781,3.0,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-2-26,2019-02-26T14:26:04.000Z,0x55d0ce5609f193c142e4bd66d76018ea951209d8,36.0,0x20d187a52bbdfed9891b0ee5eb8393a84ca50b0e,ETH
2019-2-26,2019-02-26T12:27:38.000Z,0xb75cdf900688e5ca2922bbbdbdab106039a5120b,36.0,0xeb346cc0bd07efc37395154bd7ffa53ecc15ff7d,ETH
2019-2-26,2019-02-26T12:56:58.000Z,0xdf6a64485a3cd34a8dd4e22f981e23c25db50d78,3.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-2-26,2019-02-26T12:16:10.000Z,0x20d187a52bbdfed9891b0ee5eb8393a84ca50b0e,36.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-2-26,2019-02-26T14:16:06.000Z,0x0ad9fb61a07bac25625382b63693644497f1b204,0.02,0x35f98b0951756a915f69d2d7570d8b24a3f8bf5e,ETH
2019-2-26,2019-02-26T14:42:57.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,3.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-26,2019-02-26T14:42:57.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,3.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:40:55.000Z,0x79eb85f849bc6768b8558ea532b932a6d430f9f8,1.0,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,ETH
2019-3-10,2019-03-10T20:04:00.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:04:00.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,1.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:54:11.000Z,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,0.5,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:04:00.000Z,0xb2142b1bb1ac0b77057a468327f89992599fe2e3,0.48,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T21:18:50.000Z,0xe0e8e77de471ebf9b4841725910c3273fe95b8eb,74.7,0x5a45f6217252ea6519f784f0400894561e81e91f,ETH
2019-3-10,2019-03-10T20:51:58.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,0.655,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T21:30:36.000Z,0xe0e8e77de471ebf9b4841725910c3273fe95b8eb,7.0,0x5a45f6217252ea6519f784f0400894561e81e91f,ETH
2019-3-10,2019-03-10T20:33:25.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,14.5,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:41:59.000Z,0x6e4971eccda0759e4d616d7ae410b745241117a0,4.0,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,ETH
2019-3-10,2019-03-10T21:26:59.000Z,0xe0e8e77de471ebf9b4841725910c3273fe95b8eb,23.8,0x5a45f6217252ea6519f784f0400894561e81e91f,ETH
2019-3-10,2019-03-10T19:06:48.000Z,0x526af336d614ade5cc252a407062b8861af998f5,0.05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T19:06:48.000Z,0x526af336d614ade5cc252a407062b8861af998f5,0.05,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:04:00.000Z,0xb2142b1bb1ac0b77057a468327f89992599fe2e3,0.48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:04:00.000Z,0xb2142b1bb1ac0b77057a468327f89992599fe2e3,0.48,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T21:07:56.000Z,0xa3253fc6f855154c7c944227656ea43399d82772,75.0,0xfa656aa32420681319a8f26d5f436989a2d01d50,ETH
2019-3-10,2019-03-10T20:49:09.000Z,0x9b661b8216fdf55a9f26fa6a86dacb29c181326c,3.0,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,ETH
2019-3-10,2019-03-10T21:10:33.000Z,0xe085a15cee8adcab7de7a86af012b194f7573002,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T21:10:33.000Z,0xe085a15cee8adcab7de7a86af012b194f7573002,1.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:41:59.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,4.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:11:00.000Z,0x3e7560a9ce376b5556a6bbf34ae71fbd7a12173b,0.36,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-3-10,2019-03-10T20:04:00.000Z,0x7fbf7f192660199d6a9580caaae7e8aea7f9c87c,1.0,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-3-10,2019-03-10T21:07:56.000Z,0xfa656aa32420681319a8f26d5f436989a2d01d50,75.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:33:25.000Z,0x6e4971eccda0759e4d616d7ae410b745241117a0,14.5,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,ETH
2019-3-10,2019-03-10T21:07:56.000Z,0xfa656aa32420681319a8f26d5f436989a2d01d50,75.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T21:07:56.000Z,0xfa656aa32420681319a8f26d5f436989a2d01d50,75.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:16:52.000Z,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,0.05565,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:42:50.000Z,0xddd64f7ae790c09facbf510683a46b7e4a7918bd,9.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:24:53.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,36.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:24:53.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,36.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T21:26:59.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,23.8,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:20:11.000Z,0x42c839d1bf608755850d57ba735cd348d6468453,1.9,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:16:52.000Z,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,0.05565,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:16:52.000Z,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,0.05565,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T22:05:32.000Z,0xfe368b7dcc5c7d9cc81153799683bce67bd8f98b,0.68,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T21:26:59.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,23.8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T21:26:59.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,23.8,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:37:10.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,7.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T21:18:50.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,74.7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T21:18:50.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,74.7,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:20:48.000Z,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,0.036614968887228434,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:20:48.000Z,0xac2de022eb436c62dec8c2d8a15ab0c7a3579c7b,0.036614968887228434,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,ETH
2019-3-10,2019-03-10T20:41:59.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,4.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:41:59.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,4.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:42:50.000Z,0x4f57c818530f961f2cffef4427975c1cb5a6d17d,9.0,0xddd64f7ae790c09facbf510683a46b7e4a7918bd,ETH
2019-3-10,2019-03-10T20:20:48.000Z,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,0.036614968887228434,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:20:48.000Z,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,0.036614968887228434,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T22:05:32.000Z,0xfe368b7dcc5c7d9cc81153799683bce67bd8f98b,0.68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T22:05:32.000Z,0xfe368b7dcc5c7d9cc81153799683bce67bd8f98b,0.68,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:55:29.000Z,0x79eb85f849bc6768b8558ea532b932a6d430f9f8,0.364,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,ETH
2019-3-10,2019-03-10T21:30:36.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,7.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:37:10.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,7.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:37:10.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,7.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:04:00.000Z,0x6c2b0a87a39a5cd4ef23282858557c7dce0d873c,0.48,0xb2142b1bb1ac0b77057a468327f89992599fe2e3,ETH
2019-3-10,2019-03-10T20:49:09.000Z,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,3.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:20:11.000Z,0x526af336d614ade5cc252a407062b8861af998f5,1.9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:20:11.000Z,0x526af336d614ade5cc252a407062b8861af998f5,1.9,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T19:06:48.000Z,0xc9a06469a723d0beb457e6fcdd7c41f6c9d61916,0.05,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:37:10.000Z,0x6e4971eccda0759e4d616d7ae410b745241117a0,7.0,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,ETH
2019-3-10,2019-03-10T21:10:33.000Z,0x57090e010139cb7a7cab63912e520e0d3f2cc5cd,1.0,0xe085a15cee8adcab7de7a86af012b194f7573002,ETH
2019-3-10,2019-03-10T21:10:33.000Z,0xe085a15cee8adcab7de7a86af012b194f7573002,1.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T21:18:50.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,74.7,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:49:09.000Z,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,3.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:49:09.000Z,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,3.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:16:52.000Z,0xac2de022eb436c62dec8c2d8a15ab0c7a3579c7b,0.05565,0x135874c2cad1ce5c9e4f2d028cdd5f91022f1636,ETH
2019-3-10,2019-03-10T20:40:55.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,1.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:42:50.000Z,0xddd64f7ae790c09facbf510683a46b7e4a7918bd,9.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:42:50.000Z,0xddd64f7ae790c09facbf510683a46b7e4a7918bd,9.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:51:58.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,0.655,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:51:58.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,0.655,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:51:58.000Z,0x79eb85f849bc6768b8558ea532b932a6d430f9f8,0.655,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,ETH
2019-3-10,2019-03-10T20:54:11.000Z,0x9b661b8216fdf55a9f26fa6a86dacb29c181326c,0.5,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,ETH
2019-3-10,2019-03-10T20:55:29.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,0.364,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:55:29.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,0.364,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T22:05:32.000Z,0xa6518181b2db530dd1acfdfb389f19b18626c5c6,0.68,0xfe368b7dcc5c7d9cc81153799683bce67bd8f98b,ETH
2019-3-10,2019-03-10T20:11:00.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,0.36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:11:00.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,0.36,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T21:30:36.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,7.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T21:30:36.000Z,0x5a45f6217252ea6519f784f0400894561e81e91f,7.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:24:53.000Z,0xc424e90ace50df63efe178ed5f28cf3759cf51ea,36.0,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-3-10,2019-03-10T20:55:29.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,0.364,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-10,2019-03-10T20:40:55.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:40:55.000Z,0x75ac5bee01d32c5fdf09c63de6d81e3039e58f6b,1.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:33:25.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,14.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:33:25.000Z,0xf24bf69445a889261616b09ec3dd8e6b66d3013f,14.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-10,2019-03-10T20:54:11.000Z,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,0.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-10,2019-03-10T20:54:11.000Z,0xa47cbfc81fa5673265ff11accc37a12da1080f4d,0.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:52:57.000Z,0x526af336d614ade5cc252a407062b8861af998f5,347.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T01:52:57.000Z,0x526af336d614ade5cc252a407062b8861af998f5,347.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T02:13:33.000Z,0x7cef54384f621d62c8309e1d8d6619242425c40b,2.084,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T02:13:33.000Z,0x7cef54384f621d62c8309e1d8d6619242425c40b,2.084,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:27:27.000Z,0x64abc5b10c77d93be5038e7b4965d2f0d8279127,1.95,0x8b58404497be6a7e47426af5fc9aebe152cbc34e,ETH
2019-3-7,2019-03-07T00:45:21.000Z,0x44618ce2d888d812a06da4b6ed2f993e7dc03b56,3.5,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T00:26:44.000Z,0x526af336d614ade5cc252a407062b8861af998f5,230.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T00:26:44.000Z,0x526af336d614ade5cc252a407062b8861af998f5,230.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T02:31:11.000Z,0xbf5b9bd197e9dbf3f2ce58e5b1c35b1bf383b5cc,24.1,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T02:37:53.000Z,0x53bda610202657c59e176dcfd9c324d73b8f02d5,13.78,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T00:26:44.000Z,0x5111817277151611310ccd2aa2873ff0081f316f,230.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T00:20:33.000Z,0x704be1ba3ec67ab1df27f2b04a406c2395c3bd3c,0.01,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-3-7,2019-03-07T02:13:33.000Z,0x7cef54384f621d62c8309e1d8d6619242425c40b,2.084,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T00:45:21.000Z,0x44618ce2d888d812a06da4b6ed2f993e7dc03b56,3.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T00:45:21.000Z,0x44618ce2d888d812a06da4b6ed2f993e7dc03b56,3.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:52:57.000Z,0x3083612e389cbdf66ce55a2a617c08cd4586c28b,347.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T01:11:28.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,2.3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T01:11:28.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,2.3,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T00:45:21.000Z,0x979f2259f756127d926f3dc05e3639ab9174e8e9,3.5,0x44618ce2d888d812a06da4b6ed2f993e7dc03b56,ETH
2019-3-7,2019-03-07T01:40:16.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,7.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T01:40:16.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,7.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T01:40:16.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,7.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:11:28.000Z,0xcd5fabf81ebb03b7d802a5cc3994d424d26e4b5f,2.3,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-3-7,2019-03-07T00:20:33.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,0.01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T00:20:33.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,0.01,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:27:27.000Z,0x8b58404497be6a7e47426af5fc9aebe152cbc34e,1.95,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-7,2019-03-07T02:37:53.000Z,0x526af336d614ade5cc252a407062b8861af998f5,13.78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T02:37:53.000Z,0x526af336d614ade5cc252a407062b8861af998f5,13.78,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:40:16.000Z,0xfb0f16663c71a2f92bf009c7dc7b401ad372b6de,7.0,0xf7c4964074e12f803ab75f03e4af1ef66d310195,ETH
2019-3-7,2019-03-07T02:31:11.000Z,0x526af336d614ade5cc252a407062b8861af998f5,24.1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T02:31:11.000Z,0x526af336d614ade5cc252a407062b8861af998f5,24.1,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T01:27:27.000Z,0x8b58404497be6a7e47426af5fc9aebe152cbc34e,1.95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-7,2019-03-07T01:27:27.000Z,0x8b58404497be6a7e47426af5fc9aebe152cbc34e,1.95,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-7,2019-03-07T02:13:33.000Z,0xd477c9d61ebddbeb3e52b39691c45f8d0196218e,2.084,0x7cef54384f621d62c8309e1d8d6619242425c40b,ETH
2019-3-5,2019-03-05T00:56:58.000Z,0x58700ad4d0636e12aa0871e48ba63bf7992df336,7.53,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T02:44:53.000Z,0x6ceb8cc9b47f0fd2a73192d8a600d7746cf9b4e9,0.2,0x25b2b3ef21053e70eac0417837ee05f97751e353,ETH
2019-3-5,2019-03-05T02:15:06.000Z,0xdb95fd299d850bd74809da14bed39ae4855351eb,56.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T02:44:53.000Z,0x25b2b3ef21053e70eac0417837ee05f97751e353,0.2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-5,2019-03-05T02:44:53.000Z,0x25b2b3ef21053e70eac0417837ee05f97751e353,0.2,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-5,2019-03-05T02:42:53.000Z,0x600c9250dd0d41bf658ead8b0bcfd8e7b9484b2c,14.0,0x9774d0869c5dd2c1b28d6773e90cc24afe8fa9b7,ETH
2019-3-5,2019-03-05T02:33:32.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,8.5,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T02:47:44.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,12.4,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T00:56:58.000Z,0x58700ad4d0636e12aa0871e48ba63bf7992df336,7.53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-5,2019-03-05T00:56:58.000Z,0x58700ad4d0636e12aa0871e48ba63bf7992df336,7.53,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-5,2019-03-05T02:47:44.000Z,0xfb0f16663c71a2f92bf009c7dc7b401ad372b6de,12.4,0xf7c4964074e12f803ab75f03e4af1ef66d310195,ETH
2019-3-5,2019-03-05T00:39:51.000Z,0x5f83a3374fa42b460c3d915d24c7dbe511eb6a8a,3.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T02:33:32.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,8.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-5,2019-03-05T02:33:32.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,8.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-5,2019-03-05T00:48:59.000Z,0x5f83a3374fa42b460c3d915d24c7dbe511eb6a8a,2.91,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-5,2019-03-05T00:48:59.000Z,0x5f83a3374fa42b460c3d915d24c7dbe511eb6a8a,2.91,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-5,2019-03-05T02:21:51.000Z,0xf7c4964074e12f803ab75f03e4af1ef66d310195,18.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T00:39:51.000Z,0x10d7a263a89e661f780e0eff8cbe59ded312e850,3.0,0x5f83a3374fa42b460c3d915d24c7dbe511eb6a8a,ETH
2019-3-5,2019-03-05T02:15:06.000Z,0xe0a97c2634c0b1d2530b2f92e46697460692ca0c,56.0,0xdb95fd299d850bd74809da14bed39ae4855351eb,ETH
2019-3-5,2019-03-05T02:33:32.000Z,0xfb0f16663c71a2f92bf009c7dc7b401ad372b6de,8.5,0xf7c4964074e12f803ab75f03e4af1ef66d310195,ETH
2019-3-5,2019-03-05T00:37:16.000Z,0xfec94fa2b84fff2639eadf93f1beab7dad576049,2.9,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T01:05:07.000Z,0xcf9d65faf530a2258edaf021e29ff520561e9df4,2.5,0x0b3c0104d6f6dc00aafdb87c3015eca2af3ae8bd,ETH
2019-3-5,2019-03-05T01:05:07.000Z,0x0b3c0104d6f6dc00aafdb87c3015eca2af3ae8bd,2.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-5,2019-03-05T01:05:07.000Z,0x0b3c0104d6f6dc00aafdb87c3015eca2af3ae8bd,2.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-3-5,2019-03-05T02:42:53.000Z,0x9774d0869c5dd2c1b28d6773e90cc24afe8fa9b7,14.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-3-5,2019-03-05T02:15:06.000Z,0xdb95fd299d850bd74809da14bed39ae4855351eb,56.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-3-5,2019-03-05T02:15:06.000Z,0xdb95fd299d850bd74809da14bed39ae4855351eb,56.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
